80,	1445,	262,	1640.88

90,	1479,	268,	1735.46

100,	1508,	273,	1734.78

110,	1529,	277,	1735.46

120,	1548,	281,	1824.64

130,	1565,	283,	1821.04

140,	1578,	286,	1823.92

150,	1589,	288,	1826.08

160,	1588,	287,	1821.76

170,	1605,	291,	1824.64

180,	1614,	293,	1915.87

190,	1622,	294,	1824.64

200,	1629,	296,	1915.87

210,	1636,	297,	1912.85

220,	1638,	297,	1824.64

230,	1645,	298,	1824.64

240,	1649,	299,	1913.60

250,	1653,	299,	1917.39

260,	1662,	301,	1912.10

pwm,intr,RPM,speed

260,	1662,	301,	1912.85

250,	1651,	299,	1826.80

240,	1647,	298,	1824.64

230,	1643,	298,	1912.85

220,	1639,	297,	1915.87

210,	1632,	296,	1826.08

200,	1626,	295,	1826.08

190,	1620,	294,	1822.48

180,	1612,	292,	1823.92

170,	1602,	290,	1824.64

160,	1588,	287,	1826.80

150,	1589,	288,	1822.48

140,	1577,	286,	1823.92

130,	1564,	283,	1732.72

120,	1549,	280,	1735.46

110,	1531,	277,	1822.48

100,	1508,	273,	1735.46

90,	1485,	269,	1733.41

80,	1449,	262,	1643.47

70,	1400,	253,	1552.78

60,	1346,	244,	1547.89

50,	1261,	228,	1456.26

40,	1149,	208,	1277.25

30,	954,	173,	1094.78

20,	685,	124,	729.57

10,	270,	49,	273.70

0,	1,	0,	0.00

Timer1 for PIN 9, 10: PWM frequency = 31250 / 64 = 488 Hz

pwm,intr,RPM,speed

0,	0,	0,	0.00

10,	0,	0,	0.00

20,	0,	0,	0.00

30,	0,	0,	0.00

40,	0,	0,	0.00

50,	843,	153,	1094.78

60,	1048,	190,	1187.42

70,	1158,	210,	1368.48

80,	1248,	226,	1459.71

90,	1318,	239,	1550.94

100,	1368,	248,	1549.72

110,	1411,	256,	1550.33

120,	1447,	262,	1642.18

130,	1477,	268,	1733.41

140,	1502,	272,	1729.99

150,	1524,	276,	1734.09

160,	1556,	282,	1733.41

170,	1589,	288,	1826.08

180,	1589,	288,	1826.80

190,	1588,	287,	1822.48

200,	1589,	288,	1826.08

210,	1588,	288,	1824.64

220,	1589,	288,	1826.80

230,	1589,	288,	1824.64

240,	1617,	293,	1826.80

250,	1637,	296,	1915.12

260,	1662,	301,	1912.10

pwm,intr,RPM,speed

260,	1662,	301,	1915.12

250,	1638,	297,	1915.87

240,	1617,	293,	1826.80

230,	1589,	288,	1826.80

220,	1589,	288,	1826.80

210,	1588,	287,	1824.64

200,	1589,	288,	1734.78

190,	1589,	288,	1825.36

180,	1589,	288,	1822.48

170,	1588,	288,	1824.64

160,	1589,	288,	1823.92

150,	1587,	287,	1826.08

140,	1503,	272,	1732.72

130,	1477,	268,	1644.12

120,	1451,	263,	1640.23

110,	1415,	256,	1643.47

100,	1377,	250,	1552.78

90,	1327,	240,	1550.94

80,	1265,	229,	1457.98

70,	1187,	215,	1276.74

60,	1082,	196,	1277.25

50,	957,	173,	1093.49

40,	792,	143,	821.74

30,	589,	106,	638.88

20,	342,	62,	273.59

10,	17,	3,	0.00

0,	0,	0,	0.00

Timer1 for PIN 9, 10: PWM frequency = 31250 / 8 = 3906 Hz

pwm,intr,RPM,speed

0,	0,	0,	0.00

10,	0,	0,	0.00

20,	0,	0,	0.00

30,	0,	0,	0.00

40,	0,	0,	0.00

50,	354,	64,	456.70

60,	465,	84,	547.82

70,	555,	100,	638.37

80,	648,	117,	730.14

90,	737,	133,	911.96

100,	821,	149,	912.32

110,	902,	163,	1094.78

120,	977,	177,	1185.55

130,	1040,	188,	1185.55

140,	1092,	198,	1276.24

150,	1135,	206,	1278.26

160,	1168,	212,	1276.74

170,	1200,	217,	1367.94

180,	1237,	224,	1460.29

190,	1287,	233,	1459.14

200,	1343,	243,	1548.50

210,	1403,	254,	1644.12

220,	1469,	266,	1643.47

230,	1539,	279,	1734.09

240,	1601,	290,	1822.48

250,	1653,	299,	1915.12

260,	1660,	301,	1912.85

pwm,intr,RPM,speed

260,	1663,	301,	1917.39

250,	1653,	300,	1826.08

240,	1603,	290,	1825.36

230,	1540,	279,	1823.92

220,	1470,	266,	1734.78

210,	1407,	255,	1644.12

200,	1346,	244,	1550.33

190,	1290,	234,	1461.44

180,	1242,	225,	1368.48

170,	1207,	218,	1369.56

160,	1180,	214,	1276.74

150,	1149,	208,	1369.56

140,	1108,	201,	1278.76

130,	1054,	191,	1187.42

120,	989,	179,	1184.61

110,	919,	166,	1003.55

100,	840,	152,	913.04

90,	757,	137,	821.09

80,	673,	122,	730.14

70,	579,	105,	638.88

60,	479,	86,	548.04

50,	373,	67,	456.52

40,	261,	47,	273.80

30,	150,	27,	182.32

20,	0,	0,	0.00

10,	0,	0,	0.00

0,	0,	0,	0.00

Timer1 for PIN 9, 10: PWM frequency = 31250 / 1 = 31250 Hz

pwm,intr,RPM,speed

0,	0,	0,	0.00

10,	0,	0,	0.00

20,	0,	0,	0.00

30,	0,	0,	0.00

40,	469,	85,	548.04

50,	547,	99,	638.37

60,	610,	110,	729.86

70,	674,	122,	729.86

80,	739,	134,	821.41

90,	809,	146,	911.24

100,	875,	158,	1003.95

110,	941,	170,	1004.35

120,	1008,	182,	1095.22

130,	1083,	196,	1276.74

140,	1157,	210,	1370.10

150,	1229,	222,	1370.10

160,	1298,	235,	1459.71

170,	1366,	248,	1551.56

180,	1427,	259,	1641.53

190,	1483,	269,	1642.82

200,	1536,	278,	1734.09

210,	1581,	287,	1733.41

220,	1617,	293,	1826.80

230,	1643,	297,	1824.64

240,	1660,	301,	1826.08

250,	1663,	301,	1823.20

260,	1663,	301,	1912.10

pwm,intr,RPM,speed

260,	1663,	301,	1826.08

250,	1663,	301,	1912.10

240,	1660,	301,	1913.60

230,	1642,	297,	1824.64

220,	1616,	293,	1826.08

210,	1581,	287,	1823.92

200,	1536,	278,	1735.46

190,	1485,	269,	1733.41

180,	1430,	259,	1644.12

170,	1368,	248,	1549.11

160,	1301,	235,	1459.71

150,	1235,	224,	1368.48

140,	1164,	211,	1370.10

130,	1095,	198,	1275.74

120,	1021,	185,	1185.55

110,	950,	172,	1095.22

100,	881,	159,	1004.74

90,	813,	147,	912.32

80,	743,	134,	822.06

70,	681,	123,	820.44

60,	617,	112,	730.14

50,	551,	100,	638.37

40,	493,	89,	547.82

30,	432,	78,	456.52

20,	373,	67,	364.78

10,	300,	54,	365.22

0,	2,	0,	0.00

Timer1 for PIN 9, 10: PWM frequency = 31250 / 1 = 31250 Hz

