80,	1367,	248,	1550.94

90,	1391,	252,	1552.17

100,	1369,	248,	1550.94

110,	1372,	249,	1640.23

120,	1387,	251,	1643.47

130,	1400,	253,	1552.17

140,	1461,	265,	1733.41

150,	1471,	267,	1642.18

160,	1462,	265,	1642.18

170,	1481,	268,	1642.18

180,	1497,	271,	1731.36

190,	1492,	270,	1642.18

200,	1512,	274,	1642.18

210,	1534,	278,	1733.41

220,	1513,	274,	1735.46

230,	1540,	279,	1735.46

240,	1564,	283,	1732.72

250,	1565,	284,	1821.04

260,	1580,	286,	1823.92

pwm,intr,RPM,speed

260,	1581,	286,	1823.20

250,	1572,	285,	1825.36

240,	1567,	284,	1733.41

230,	1563,	283,	1735.46

220,	1556,	282,	1734.78

210,	1548,	281,	1734.09

200,	1539,	279,	1823.92

190,	1532,	277,	1820.33

180,	1528,	277,	1822.48

170,	1520,	275,	1733.41

160,	1512,	274,	1732.04

150,	1498,	271,	1731.36

140,	1486,	269,	1644.12

130,	1474,	267,	1644.12

120,	1454,	263,	1644.12

110,	1430,	259,	1639.59

100,	1384,	251,	1552.78

90,	1345,	244,	1550.33

80,	1312,	237,	1548.50

70,	1265,	229,	1369.56

60,	1222,	221,	1459.71

50,	1134,	205,	1186.02

40,	1035,	187,	1094.78

30,	872,	158,	1001.97

20,	610,	110,	638.12

10,	201,	36,	0.00

0,	0,	0,	0.00

Timer1 for PIN 9, 10: PWM frequency = 31250 / 64 = 488 Hz

pwm,intr,RPM,speed

0,	0,	0,	0.00

10,	0,	0,	0.00

20,	0,	0,	0.00

30,	0,	0,	0.00

40,	0,	0,	0.00

50,	724,	131,	1004.74

60,	979,	177,	1095.65

70,	1089,	197,	1276.74

80,	1167,	211,	1367.94

90,	1191,	216,	1369.56

100,	1226,	222,	1459.71

110,	1270,	230,	1368.48

120,	1334,	242,	1550.94

130,	1368,	248,	1552.78

140,	1383,	251,	1551.56

150,	1420,	257,	1642.18

160,	1436,	260,	1642.18

170,	1444,	262,	1643.47

180,	1461,	264,	1644.12

190,	1473,	267,	1644.12

200,	1482,	269,	1733.41

210,	1499,	272,	1644.12

220,	1493,	270,	1734.78

230,	1506,	273,	1735.46

240,	1524,	276,	1822.48

250,	1567,	284,	1823.20

260,	1583,	287,	1823.20

pwm,intr,RPM,speed

260,	1582,	286,	1823.92

250,	1565,	284,	1824.64

240,	1548,	281,	1824.64

230,	1536,	278,	1732.72

220,	1528,	277,	1734.09

210,	1503,	272,	1731.36

200,	1434,	260,	1642.18

190,	1452,	263,	1548.50

180,	1419,	257,	1644.12

170,	1389,	252,	1551.56

160,	1371,	248,	1552.17

150,	1381,	250,	1550.33

140,	1389,	252,	1641.53

130,	1368,	248,	1552.78

120,	1336,	242,	1550.94

110,	1296,	235,	1461.44

100,	1258,	228,	1366.32

90,	1221,	221,	1367.94

80,	1150,	208,	1277.75

70,	1081,	196,	1276.74

60,	990,	179,	1094.78

50,	860,	156,	1004.74

40,	705,	127,	821.09

30,	517,	93,	637.62

20,	265,	48,	365.36

10,	10,	1,	0.00

0,	0,	0,	0.00

Timer1 for PIN 9, 10: PWM frequency = 31250 / 8 = 3906 Hz

pwm,intr,RPM,speed

0,	0,	0,	0.00

10,	0,	0,	0.00

20,	0,	0,	0.00

30,	0,	0,	0.00

40,	0,	0,	0.00

50,	0,	0,	0.00

60,	393,	71,	547.18

70,	503,	91,	548.04

80,	600,	108,	639.13

90,	686,	124,	821.74

100,	766,	139,	911.96

110,	847,	153,	1003.16

120,	914,	165,	1095.65

130,	970,	176,	1186.02

140,	1025,	185,	1185.55

150,	1068,	193,	1275.23

160,	1099,	199,	1275.74

170,	1129,	204,	1276.24

180,	1164,	211,	1366.32

190,	1209,	219,	1368.48

200,	1265,	229,	1367.40

210,	1324,	240,	1550.94

220,	1387,	251,	1639.59

230,	1451,	263,	1731.36

240,	1514,	274,	1734.09

250,	1567,	284,	1733.41

260,	1574,	285,	1821.76

pwm,intr,RPM,speed

260,	1575,	285,	1826.08

250,	1566,	284,	1826.80

240,	1514,	274,	1732.72

230,	1449,	263,	1644.12

220,	1382,	250,	1550.33

210,	1320,	239,	1460.29

200,	1261,	228,	1461.44

190,	1211,	219,	1369.56

180,	1165,	211,	1366.86

170,	1131,	205,	1278.26

160,	1104,	200,	1278.26

150,	1074,	194,	1275.23

140,	1035,	187,	1186.02

130,	982,	178,	1096.08

120,	922,	167,	1004.74

110,	855,	155,	1003.55

100,	781,	141,	820.76

90,	698,	126,	730.14

80,	611,	110,	730.43

70,	521,	94,	547.61

60,	425,	77,	456.16

50,	331,	60,	274.02

40,	241,	43,	182.32

30,	13,	2,	0.00

20,	0,	0,	0.00

10,	0,	0,	0.00

0,	0,	0,	0.00

Timer1 for PIN 9, 10: PWM frequency = 31250 / 1 = 31250 Hz

pwm,intr,RPM,speed

0,	0,	0,	0.00

10,	0,	0,	0.00

20,	0,	0,	0.00

30,	0,	0,	0.00

40,	420,	76,	456.34

50,	497,	90,	547.18

60,	549,	99,	638.88

70,	613,	111,	729.28

80,	676,	122,	819.47

90,	737,	133,	912.32

100,	802,	145,	911.60

110,	876,	158,	1004.35

120,	943,	170,	1094.78

130,	1004,	182,	1094.78

140,	1072,	194,	1185.55

150,	1142,	207,	1277.25

160,	1208,	219,	1369.02

170,	1271,	230,	1459.14

180,	1333,	242,	1550.33

190,	1392,	252,	1551.56

200,	1439,	261,	1642.82

210,	1481,	268,	1731.36

220,	1517,	275,	1639.59

230,	1543,	280,	1732.04

240,	1561,	283,	1734.78

250,	1564,	283,	1732.72

260,	1563,	283,	1732.72

pwm,intr,RPM,speed

260,	1563,	283,	1826.08

250,	1562,	283,	1823.20

240,	1559,	283,	1824.64

230,	1541,	279,	1735.46

220,	1515,	275,	1733.41

210,	1480,	268,	1644.12

200,	1444,	261,	1642.18

190,	1392,	252,	1640.23

180,	1340,	243,	1550.94

170,	1281,	232,	1459.71

160,	1219,	221,	1367.94

150,	1151,	208,	1369.56

140,	1083,	196,	1275.74

130,	1016,	184,	1094.35

120,	948,	172,	1094.78

110,	880,	159,	1003.55

100,	811,	147,	820.76

90,	746,	135,	913.40

80,	678,	123,	730.14

70,	615,	111,	728.99

60,	551,	100,	546.74

50,	500,	90,	548.04

40,	439,	79,	456.70

30,	384,	69,	456.52

20,	322,	58,	365.22

10,	255,	46,	273.59

0,	1,	0,	0.00

Timer1 for PIN 9, 10: PWM frequency = 31250 / 1 = 31250 Hz

